Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S298997775,Brown Pelican,Pelecanus occidentalis,7792,6,US-FL,Charlotte,L11416412,Chadwick Park,26.9234331,-82.3579264,2026-02-08,03:52 PM,eBird - Traveling Count,7,1,.107,,2
S298432896,Brown Pelican,Pelecanus occidentalis,7792,1,US-FL,Charlotte,L17495505,Links Lane,26.8642861,-82.2841545,2026-02-06,11:11 AM,eBird - Traveling Count,53,1,.15,,2
S298932326,Brown Pelican,Pelecanus occidentalis,7792,1,US-FL,Charlotte,L617642,Ollie's Pond Park,26.9860616,-82.1496961,2026-02-08,09:32 AM,eBird - Traveling Count,154,1,1.556,,2
S299162126,Brown Pelican,Pelecanus occidentalis,7792,1,US-FL,Charlotte,L855856,Stump Pass Beach SP,26.9022934,-82.346805,2026-02-09,11:14 AM,eBird - Traveling Count,37,1,.898,,2
S190802974,Brown Pelican,Pelecanus occidentalis,7792,X,US-OR,Clatsop,L35617970,"268 Beaver Street, Cannon Beach, Oregon, US (45.902, -123.958)",45.9019701,-123.9581253,2024-08-06,01:53 PM,eBird - Casual Observation,,0,,,1
S190756985,Brown Pelican,Pelecanus occidentalis,7792,X,US-OR,Clatsop,L2977912,Seaside (town),45.9930925,-123.9230647,2024-08-05,10:58 PM,eBird - Stationary Count,90,0,,,1
S225882649,Brown Pelican,Pelecanus occidentalis,7792,20,US-FL,Lee,L1084111,Gasparilla Island SP,26.7174771,-82.2609043,2025-04-15,11:20 AM,eBird - Traveling Count,126,1,10.992,,2
S184336708,Brown Pelican,Pelecanus occidentalis,7792,5,US-CA,Orange,L7641410,Newport Beach toward Long Beach CA fishing trip,33.6469928,-118.0092144,2011-12-10,,Historical,,0,,,4
S280864686,Brown Pelican,Pelecanus occidentalis,7792,33,US-CA,San Diego,L2411807,North El Portal Seawatch,33.0569177,-117.3016237,2025-10-22,02:56 PM,eBird - Traveling Count,100,1,9.982,,1
S226442082,Brown Pelican,Pelecanus occidentalis,7792,3,US-FL,Sarasota,L444742,Blind Pass Beach Park,26.9634069,-82.3849297,2025-04-17,04:34 PM,eBird - Traveling Count,21,1,.156,,1
S235749233,Brown Pelican,Pelecanus occidentalis,7792,X,US-DE,Sussex,L1265319,Cape Henlopen SP--The Point,38.8000272,-75.092376,2025-05-10,02:06 PM,eBird - Traveling Count,42,1,5.472,,1
S206617034,Brown Pelican,Pelecanus occidentalis,7792,4,PR-NG,,L4451634,Bosque Nacional El Yunque--Río Cubuy,18.2653604,-65.801062,2022-05-15,,eBird - Casual Observation,,0,,,2,,,Kept notes but birding was not my primary objective.
S272049115,Black Vulture,Coragyps atratus,7811,9,US-MD,Allegany,L2462463,Rocky Gap SP--camping loop,39.7113795,-78.6453509,2025-09-06,02:44 PM,eBird - Traveling Count,433,1,2.497,,2
S277297961,Black Vulture,Coragyps atratus,7811,3,US-MD,Calvert,L285147,Calvert Cliffs State Park,38.3966118,-76.423091,2025-10-04,04:09 PM,eBird - Traveling Count,166,1,3.191,,1
S225653591,Black Vulture,Coragyps atratus,7811,1,US-FL,Charlotte,L618241,Cedar Point Environmental Park,26.9253511,-82.334868,2025-04-14,02:41 PM,eBird - Traveling Count,95,1,4.216,,4
S299140266,Black Vulture,Coragyps atratus,7811,1,US-FL,Charlotte,L618241,Cedar Point Environmental Park,26.9253511,-82.334868,2026-02-09,08:29 AM,eBird - Traveling Count,114,1,1.533,,2
S298932326,Black Vulture,Coragyps atratus,7811,1,US-FL,Charlotte,L617642,Ollie's Pond Park,26.9860616,-82.1496961,2026-02-08,09:32 AM,eBird - Traveling Count,154,1,1.556,,2
S298300486,Black Vulture,Coragyps atratus,7811,2,US-FL,Charlotte,L8957295,Rotunda Meadows Prairie,26.8573451,-82.2223281,2026-02-05,04:12 PM,eBird - Traveling Count,93,1,12.54,,2
S173683770,Black Vulture,Coragyps atratus,7811,1,US-DC,District of Columbia,L490336,C&O Canal--Fletcher's Cove (Fletcher's Boathouse),38.9188853,-77.1022224,2017-04-05,01:25 PM,eBird - Traveling Count,75,1,2.414,,3,,,With Paul Charron and Chris Marcum
S292145747,Black Vulture,Coragyps atratus,7811,2,US-VA,Fairfax,L718485,Great Falls Park,38.9937,-77.2553,2026-01-03,10:48 AM,eBird - Traveling Count,75,1,1.28,,1
S217261941,Black Vulture,Coragyps atratus,7811,4,US-MD,Frederick,L1739857,Catoctin Creek Park,39.392925,-77.5639615,2025-03-08,11:54 AM,eBird - Traveling Count,32,0,43.418,,1
S285631919,Black Vulture,Coragyps atratus,7811,3,US-MD,Frederick,L473415,New Design Road,39.2903356,-77.4676037,2025-11-02,12:56 PM,eBird - Traveling Count,207,1,7.02,,1
S206655156,Black Vulture,Coragyps atratus,7811,5,US-MD,Frederick,L38875040,"Washington National Pike, Frederick, Maryland, US (39.358, -77.396)",39.3577117,-77.3958282,2024-12-26,01:37 PM,eBird - Traveling Count,18,1,30.209,,1
S184569224,Black Vulture,Coragyps atratus,7811,24,US-MD,Montgomery,L34112569,"16911 Crabbs Branch Way, Derwood, Maryland, US (39.133, -77.169)",39.1332359,-77.1688232,2024-06-30,11:15 AM,eBird - Casual Observation,,0,,,1
S219838300,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L41478272,"18303 Muncaster Road, Rockville, Maryland, US (39.152, -77.129)",39.1521235,-77.1293639,2025-03-21,04:45 PM,eBird - Traveling Count,15,1,.676,,1
S180197187,Black Vulture,Coragyps atratus,7811,11,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2024-06-08,10:32 AM,eBird - Traveling Count,57,0,68.459,,1
S206651820,Black Vulture,Coragyps atratus,7811,14,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2024-12-26,01:09 PM,eBird - Traveling Count,23,0,21.457,,1,,On the shady Grove 270 off-ramp.
S256885128,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2025-07-04,02:42 PM,eBird - Traveling Count,7,1,13.648,,1
S175192347,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L31909282,"9679 Lost Knife Road, Montgomery Village, Maryland, US (39.153, -77.199)",39.1532211,-77.1989898,2024-05-17,07:19 PM,eBird - Traveling Count,29,1,30.204,,1
S245500420,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L285049,Agricultural History Farm Park,39.1610805,-77.1322894,2025-06-01,10:11 AM,eBird - Traveling Count,66,1,3.46,,1
S264217194,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L7383392,Bohrer Park,39.1329353,-77.1933532,2025-07-17,08:41 AM,eBird - Traveling Count,15,1,.744,,1
S220359138,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L34819685,Brighton Dam Azalea Garden,39.1917702,-77.0070275,2025-03-23,05:06 PM,eBird - Traveling Count,43,1,7.419,,1
S173683785,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L360157,C&O Canal--Riley's Lock,39.0682467,-77.3431492,2023-11-23,11:24 AM,eBird - Traveling Count,65,1,.668,,2
S173683775,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L192824,C&O Canal--Violette's Lock,39.066803,-77.32951,2023-11-23,12:55 PM,eBird - Traveling Count,20,1,.547,,2
S292971443,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2026-01-07,12:17 PM,eBird - Traveling Count,22,1,.58,,1
S230164377,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L42214720,"Camp Seneca, Maryland, US (39.177, -77.302)",39.1772081,-77.3018305,2025-04-27,01:45 PM,eBird - Traveling Count,50,1,.49,,1
S293148654,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L56914155,"Crown Woods, Gaithersburg, Maryland, US (39.117, -77.211)",39.1166315,-77.2109226,2026-01-08,02:03 PM,eBird - Traveling Count,7,1,.074,,1
S289396816,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L56150939,"Dickerson Power Plant (39.205, -77.449)",39.2051467,-77.4488143,2025-12-20,03:38 PM,eBird - Traveling Count,9,1,1.385,,2
S259644861,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L126620,Hughes Hollow - McKee Beshers WMA,39.0803767,-77.4035096,2025-07-13,03:26 PM,eBird - Traveling Count,15,1,.342,,2
S307723981,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L126620,Hughes Hollow - McKee Beshers WMA,39.0803767,-77.4035096,2026-03-09,01:41 PM,eBird - Traveling Count,104,1,6.038,,1
S230262565,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L22161519,Hughes Hollow - McKee Beshers WMA--sunflower area and eastern fields,39.076893,-77.3812916,2025-04-27,03:44 PM,eBird - Traveling Count,78,1,3.75,,3
S285631806,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L22161519,Hughes Hollow - McKee Beshers WMA--sunflower area and eastern fields,39.076893,-77.3812916,2025-11-22,12:53 PM,eBird - Traveling Count,53,1,3.085,,2
S214096790,Black Vulture,Coragyps atratus,7811,3,US-MD,Montgomery,L13399500,Izaak Walton Way (bird from road only),39.0938129,-77.4242505,2025-02-17,12:59 PM,eBird - Traveling Count,14,1,2.72,,1
S289206931,Black Vulture,Coragyps atratus,7811,4,US-MD,Montgomery,L31569197,"Malcolm King Park (39.121, -77.212)",39.1205865,-77.212024,2025-12-19,12:37 PM,eBird - Traveling Count,13,1,.484,,1
S302680251,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L31569197,"Malcolm King Park (39.121, -77.212)",39.1205865,-77.212024,2026-02-21,08:56 AM,eBird - Traveling Count,15,1,.76,,1
S270982186,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L453705,Patuxent River SP--Rte. 97 (Montgomery Co.),39.2380827,-77.0571345,2025-09-01,03:40 PM,eBird - Traveling Count,143,1,.802,,1
S214103631,Black Vulture,Coragyps atratus,7811,2,US-MD,Montgomery,L40356991,"River Road, Poolesville, Maryland, US",39.0850753,-77.4193878,2025-02-17,01:15 PM,eBird - Traveling Count,26,1,2.434,,1
S214121244,Black Vulture,Coragyps atratus,7811,5,US-MD,Montgomery,L40358682,"River Road, Poolesville, Maryland, US (39.113, -77.476)",39.1133163,-77.4764549,2025-02-17,02:13 PM,eBird - Traveling Count,42,1,8.047,,1
S262226561,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L2055457,Sycamore Landing Rd. fields,39.0839717,-77.4146461,2025-07-23,05:48 PM,eBird - Traveling Count,32,1,.636,,1
S288754158,Black Vulture,Coragyps atratus,7811,1,US-MD,Montgomery,L11401283,Westerly Rd. Pond,39.135653,-77.432952,2025-12-15,04:10 PM,eBird - Traveling Count,10,1,6.318,,1
S184721389,Black Vulture,Coragyps atratus,7811,1,US-VA,Page,L718715,White House Boat Ramp,38.6461269,-78.5346106,2024-06-30,02:01 PM,eBird - Traveling Count,40,1,1.03,,4
S177235263,Black Vulture,Coragyps atratus,7811,2,US-MD,Prince George's,L32358887,"6914 Trowbridge Place, Fort Washington, Maryland, US (38.795, -76.965)",38.7953122,-76.9652352,2024-05-25,01:34 PM,eBird - Stationary Count,1,1,,,1
S183870068,Black Vulture,Coragyps atratus,7811,1,US-MD,Prince George's,L33936221,"NASA Goddard Space Flight Center, Greenbelt, Maryland, US (38.993, -76.848)",38.9929483,-76.8476183,2024-06-26,08:30 AM,eBird - Casual Observation,,0,,,1
S239253914,Black Vulture,Coragyps atratus,7811,4,US-MD,Prince George's,L42706061,Patuxent Research Refuge--Central Tract (Restricted Access),39.0491905,-76.7986274,2025-05-17,11:28 AM,eBird - Traveling Count,35,1,3.206,,1
S290835044,Black Vulture,Coragyps atratus,7811,1,US-MD,Queen Anne's,L498536,Romancoke,38.8802763,-76.3341236,2025-12-28,01:30 PM,eBird - Traveling Count,19,1,.12,,1,,,Came for the Harlequin duck and was delighted for the bonus of a horned grebe and an Iceland Gull..
S179436241,Black Vulture,Coragyps atratus,7811,5,US-VA,Richmond City,L3542266,James River Park--Pony Pasture,37.550872,-77.5204861,2024-06-04,05:59 PM,eBird - Traveling Count,25,1,.097,,2
S176388677,Black Vulture,Coragyps atratus,7811,12,US-FL,Sarasota,L18609510,Deep Hole--Myakka SP Wilderness Trail,27.215375,-82.3381957,2021-02-17,,Historical,,0,,,2,,,,619447413
S257633796,Black Vulture,Coragyps atratus,7811,3,US-MD,Washington,L5825627,Antietam National Battlefield--Snavely Ford Trail,39.449291,-77.7314029,2025-07-06,04:30 PM,eBird - Traveling Count,39,1,1.113,,1
S180559422,Black Vulture,Coragyps atratus,7811,1,US-MD,Washington,L33056912,"Rohrbach Campground, Sharpsburg, Maryland, US (39.454, -77.731)",39.4543401,-77.7314234,2024-06-08,02:29 PM,eBird - Traveling Count,113,1,.402,,1
S180559345,Black Vulture,Coragyps atratus,7811,2,US-MD,Washington,L33056912,"Rohrbach Campground, Sharpsburg, Maryland, US (39.454, -77.731)",39.4543401,-77.7314234,2024-06-09,09:12 AM,eBird - Traveling Count,60,1,.298,,1
S278707186,Black Vulture,Coragyps atratus,7811,1,US-MD,Washington,L456008,Weverton,39.327924,-77.6820087,2025-10-11,04:10 PM,eBird - Stationary Count,8,1,,,1
S250341411,Turkey Vulture,Cathartes aura,7815,1,US-MD,Baltimore,L126626,Fort Howard Park,39.199,-76.44,2025-06-14,03:50 PM,eBird - Traveling Count,51,1,1.658,,1
S298718546,Turkey Vulture,Cathartes aura,7815,3,US-FL,Charlotte,L618241,Cedar Point Environmental Park,26.9253511,-82.334868,2026-02-07,03:32 PM,eBird - Traveling Count,86,1,1.719,,1
S299140266,Turkey Vulture,Cathartes aura,7815,1,US-FL,Charlotte,L618241,Cedar Point Environmental Park,26.9253511,-82.334868,2026-02-09,08:29 AM,eBird - Traveling Count,114,1,1.533,,2
S298432896,Turkey Vulture,Cathartes aura,7815,13,US-FL,Charlotte,L17495505,Links Lane,26.8642861,-82.2841545,2026-02-06,11:11 AM,eBird - Traveling Count,53,1,.15,,2
S299224660,Turkey Vulture,Cathartes aura,7815,22,US-FL,Charlotte,L17495505,Links Lane,26.8642861,-82.2841545,2026-02-09,03:08 PM,eBird - Traveling Count,127,1,.246,,2
S298683570,Turkey Vulture,Cathartes aura,7815,7,US-FL,Charlotte,L21750506,"Live Oak Blvd, Prairie Creek Preserve entrance road",27.005263,-81.929974,2026-02-07,09:07 AM,eBird - Traveling Count,83,1,4.837,,2,,Probably many more. Hard to distinguish individuals.
S298932326,Turkey Vulture,Cathartes aura,7815,5,US-FL,Charlotte,L617642,Ollie's Pond Park,26.9860616,-82.1496961,2026-02-08,09:32 AM,eBird - Traveling Count,154,1,1.556,,2
S298942097,Turkey Vulture,Cathartes aura,7815,5,US-FL,Charlotte,L14189493,Praise Tabernacle Church Pond,26.9752209,-82.1445278,2026-02-08,12:21 PM,eBird - Stationary Count,21,1,,,2
S298300486,Turkey Vulture,Cathartes aura,7815,1,US-FL,Charlotte,L8957295,Rotunda Meadows Prairie,26.8573451,-82.2223281,2026-02-05,04:12 PM,eBird - Traveling Count,93,1,12.54,,2
S192408165,Turkey Vulture,Cathartes aura,7815,1,US-NH,Coos,L35986886,"Buffalo Farm Road, Errol, New Hampshire, US (44.792, -71.179)",44.7922784,-71.1793562,2024-08-22,12:55 PM,eBird - Traveling Count,6,1,1.851,,1
S173683770,Turkey Vulture,Cathartes aura,7815,3,US-DC,District of Columbia,L490336,C&O Canal--Fletcher's Cove (Fletcher's Boathouse),38.9188853,-77.1022224,2017-04-05,01:25 PM,eBird - Traveling Count,75,1,2.414,,3,,,With Paul Charron and Chris Marcum
S309588450,Turkey Vulture,Cathartes aura,7815,3,US-DC,District of Columbia,L585694,Kingman Island South - Kingman Lake/Heritage Island,38.893872,-76.965301,2026-03-15,02:12 PM,eBird - Traveling Count,97,1,1.668,,1
S292145747,Turkey Vulture,Cathartes aura,7815,1,US-VA,Fairfax,L718485,Great Falls Park,38.9937,-77.2553,2026-01-03,10:48 AM,eBird - Traveling Count,75,1,1.28,,1
S217261941,Turkey Vulture,Cathartes aura,7815,3,US-MD,Frederick,L1739857,Catoctin Creek Park,39.392925,-77.5639615,2025-03-08,11:54 AM,eBird - Traveling Count,32,0,43.418,,1
S304714269,Turkey Vulture,Cathartes aura,7815,3,US-MD,Frederick,L1739857,Catoctin Creek Park,39.392925,-77.5639615,2026-02-28,02:18 PM,eBird - Traveling Count,54,1,3.215,,1,,,Really nice day about 65° very few birds though at catoctin Park
S256585579,Turkey Vulture,Cathartes aura,7815,1,US-MD,Frederick,L12242883,Othello Regional Park,39.346886,-77.601207,2025-07-03,03:50 PM,eBird - Traveling Count,18,1,1.195,,1
S239842745,Turkey Vulture,Cathartes aura,7815,2,US-MD,Frederick,L281578,Sugarloaf Mt.,39.2626685,-77.3972133,2025-05-18,12:09 PM,eBird - Traveling Count,111,1,4.442,,1
S206655156,Turkey Vulture,Cathartes aura,7815,3,US-MD,Frederick,L38875040,"Washington National Pike, Frederick, Maryland, US (39.358, -77.396)",39.3577117,-77.3958282,2024-12-26,01:37 PM,eBird - Traveling Count,18,1,30.209,,1
S176497993,Turkey Vulture,Cathartes aura,7815,1,US-CA,Los Angeles,L20710882,"Alamitos Beach, Long Beach, CA",33.7651613,-118.1788457,2007-03-10,,Historical,,0,,,4
S201163113,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L37779595,"18953 Abbotsford Circle, Germantown, Maryland, US (39.164, -77.239)",39.1644592,-77.238655,2024-11-02,01:37 PM,eBird - Traveling Count,30,0,45.575,,1
S180197187,Turkey Vulture,Cathartes aura,7815,5,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2024-06-08,10:32 AM,eBird - Traveling Count,57,0,68.459,,1
S206651820,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2024-12-26,01:09 PM,eBird - Traveling Count,23,0,21.457,,1
S256885128,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2025-07-04,02:42 PM,eBird - Traveling Count,7,1,13.648,,1
S311503812,Turkey Vulture,Cathartes aura,7815,5,US-MD,Montgomery,L33038592,"270 North (39.239, -77.291)",39.2393341,-77.291275,2026-03-21,12:22 PM,eBird - Traveling Count,15,1,18.926,,1,,,Just observing on a quick drive.
S245500420,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L285049,Agricultural History Farm Park,39.1610805,-77.1322894,2025-06-01,10:11 AM,eBird - Traveling Count,66,1,3.46,,1
S218916728,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L459907,"Black Hill RP--Little Seneca Lake, Rte.121",39.189427,-77.309455,2025-03-16,01:31 PM,eBird - Traveling Count,39,1,15.224,,1
S233083528,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L196528,Black Hill Regional Park,39.192365,-77.295757,2025-05-04,12:18 PM,eBird - Traveling Count,64,1,3.541,,1
S316508959,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L230151,Blue Mash Nature Trail,39.1939588,-77.1060175,2026-04-03,05:54 PM,eBird - Traveling Count,70,1,2.147,,1
S305134693,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L584300,C&O Canal--Edwards Ferry,39.1030006,-77.4737057,2026-03-01,04:03 PM,eBird - Traveling Count,7,1,.224,,1,,,This app is messed up. We were here for 40 minutes. It's saying 7:00.
S173683785,Turkey Vulture,Cathartes aura,7815,3,US-MD,Montgomery,L360157,C&O Canal--Riley's Lock,39.0682467,-77.3431492,2023-11-23,11:24 AM,eBird - Traveling Count,65,1,.668,,2
S217581672,Turkey Vulture,Cathartes aura,7815,5,US-MD,Montgomery,L192824,C&O Canal--Violette's Lock,39.066803,-77.32951,2025-03-09,05:06 PM,eBird - Traveling Count,77,1,.493,,1
S305086064,Turkey Vulture,Cathartes aura,7815,3,US-MD,Montgomery,L282688,C&O Canal--White's Ferry,39.155215,-77.517221,2026-03-01,01:46 PM,eBird - Traveling Count,25,1,.46,,1
S276159786,Turkey Vulture,Cathartes aura,7815,4,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-09-27,11:00 AM,eBird - Traveling Count,37,1,1.082,,1
S281282055,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L33913928,"Camden Retention Pond, Gaithersburg, Maryland, US (39.12, -77.206)",39.1197497,-77.2064087,2025-10-25,12:08 PM,eBird - Traveling Count,28,1,.952,,1
S278982875,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L29852635,Conservation Lane,39.121784,-77.2222379,2025-10-11,10:58 AM,eBird - Traveling Count,28,0,11.821,,1
S222948122,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L42096446,"Dufief Muddy Branch Park, North Potomac, Maryland, US (39.105, -77.236)",39.1045983,-77.2364397,2025-04-04,03:51 PM,eBird - Traveling Count,26,1,.885,,2
S173332427,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2023-11-22,10:10 AM,eBird - Stationary Count,30,1,,,2
S174850650,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-16,08:44 AM,eBird - Traveling Count,18,1,.853,,1
S177681042,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2024-05-27,04:45 PM,eBird - Traveling Count,89,1,1.979,,1
S212334920,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-02-07,02:23 PM,eBird - Traveling Count,70,1,1.77,,1
S245892700,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2025-06-02,09:09 AM,eBird - Traveling Count,9,1,.177,,1
S293693389,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L9055068,Hibiscus court Maryland,39.1187154,-77.2108193,2026-01-11,11:32 AM,eBird - Traveling Count,10,1,.36,,1
S307723981,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L126620,Hughes Hollow - McKee Beshers WMA,39.0803767,-77.4035096,2026-03-09,01:41 PM,eBird - Traveling Count,104,1,6.038,,1
S314489044,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L126620,Hughes Hollow - McKee Beshers WMA,39.0803767,-77.4035096,2026-03-29,02:54 PM,eBird - Traveling Count,36,1,2.047,,2
S230262565,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L22161519,Hughes Hollow - McKee Beshers WMA--sunflower area and eastern fields,39.076893,-77.3812916,2025-04-27,03:44 PM,eBird - Traveling Count,78,1,3.75,,3
S214096790,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L13399500,Izaak Walton Way (bird from road only),39.0938129,-77.4242505,2025-02-17,12:59 PM,eBird - Traveling Count,14,1,2.72,,1
S184845781,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L31569197,"Malcolm King Park (39.121, -77.212)",39.1205865,-77.212024,2024-07-01,06:57 PM,eBird - Traveling Count,60,1,.06,,1
S212659650,Turkey Vulture,Cathartes aura,7815,3,US-MD,Montgomery,L31569197,"Malcolm King Park (39.121, -77.212)",39.1205865,-77.212024,2025-02-09,02:21 PM,eBird - Traveling Count,39,1,2.06,,1
S177345442,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L32384015,"Montgomery County Landfill, Gaithersburg, Maryland, US (39.123, -77.173)",39.1229591,-77.1734085,2024-05-26,01:30 PM,eBird - Traveling Count,14,1,1.384,,1
S214121244,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L40358682,"River Road, Poolesville, Maryland, US (39.113, -77.476)",39.1133163,-77.4764549,2025-02-17,02:13 PM,eBird - Traveling Count,42,1,8.047,,1
S305118682,Turkey Vulture,Cathartes aura,7815,2,US-MD,Montgomery,L53737414,Royce Hanson Conservation Park at Broad Run,39.1324176,-77.4573434,2026-03-01,03:06 PM,eBird - Traveling Count,44,1,1.343,,2
S177875501,Turkey Vulture,Cathartes aura,7815,3,US-MD,Montgomery,L32507644,"Shady Grove Metro Station, Rockville, Maryland, US (39.121, -77.163)",39.1212152,-77.1634004,2024-05-28,05:41 PM,eBird - Traveling Count,8,1,.12,,1
S203796738,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L2055457,Sycamore Landing Rd. fields,39.0839717,-77.4146461,2024-11-27,02:08 PM,eBird - Traveling Count,89,1,4.361,,2
S304654981,Turkey Vulture,Cathartes aura,7815,3,US-MD,Montgomery,L54114773,"Washington Woods Park, Gaithersburg, Maryland, US (39.113, -77.224)",39.11282,-77.2236712,2026-02-28,11:12 AM,eBird - Traveling Count,82,1,.627,,1
S188156823,Turkey Vulture,Cathartes aura,7815,1,US-MD,Montgomery,L19214285,"Welsh Park, Rockville",39.0908869,-77.1608661,2024-07-21,06:19 PM,eBird - Traveling Count,27,0,.756,,1
S239228186,Turkey Vulture,Cathartes aura,7815,4,US-MD,Prince George's,L45254500,"Cash Lake, PNWR (39.032, -76.787)",39.0321913,-76.7873085,2025-05-17,11:19 AM,eBird - Casual Observation,,0,,,1
S239213799,Turkey Vulture,Cathartes aura,7815,1,US-MD,Prince George's,L305078,Patuxent Research Refuge--South Tract (National Wildlife Visitor Center),39.0270605,-76.7991731,2025-05-17,08:28 AM,eBird - Traveling Count,149,1,6.502,,1
S235749233,Turkey Vulture,Cathartes aura,7815,1,US-DE,Sussex,L1265319,Cape Henlopen SP--The Point,38.8000272,-75.092376,2025-05-10,02:06 PM,eBird - Traveling Count,42,1,5.472,,1
S175728697,Turkey Vulture,Cathartes aura,7815,2,US-MD,Washington,L31950817,"3716 Harpers Ferry Road, Sharpsburg, Maryland, US (39.415, -77.737)",39.4153833,-77.7371018,2024-05-19,01:18 PM,eBird - Traveling Count,172,1,6.436,,3
S193754988,Turkey Vulture,Cathartes aura,7815,1,US-MD,Washington,L31950817,"3716 Harpers Ferry Road, Sharpsburg, Maryland, US (39.415, -77.737)",39.4153833,-77.7371018,2024-09-02,03:51 PM,eBird - Casual Observation,,0,,,1
S221934041,Turkey Vulture,Cathartes aura,7815,4,US-MD,Washington,L31950817,"3716 Harpers Ferry Road, Sharpsburg, Maryland, US (39.415, -77.737)",39.4153833,-77.7371018,2025-03-30,03:58 PM,eBird - Traveling Count,76,1,.07,,1
S287694532,Turkey Vulture,Cathartes aura,7815,2,US-MD,Washington,L2319467,Albert M. Powell State Fish Hatchery,39.5893755,-77.6390237,2025-12-07,01:18 PM,eBird - Traveling Count,3,1,.526,,1
S199682839,Turkey Vulture,Cathartes aura,7815,7,US-MD,Washington,L3108412,Antietam National Battlefield--Burnside Bridge,39.4505101,-77.7318442,2024-10-20,03:00 PM,eBird - Traveling Count,160,1,32.895,,3
